20100603070328 13305.829  3881.137 55830.021 .
20100603070329 13305.864  3881.137 55830.050 .
20100603070330 13305.822  3881.115 55830.020 .
20100603070331 13305.874  3881.180 55830.117 .
20100603070332 13305.876  3881.148 55830.119 .
20100603070333 13305.907  3881.164 55830.128 .
20100603070334 13305.899  3881.116 55830.134 .
20100603070335 13305.891  3881.101 55830.101 .
20100603070336 13305.904  3881.122 55830.062 .
20100603070337 13305.968  3881.116 55830.120 .
20100603070338 13305.993  3881.140 55830.126 .
20100603070339 13306.013  3881.159 55830.121 .
20100603070340 13305.989  3881.147 55830.114 .
20100603070341 13306.073  3881.154 55830.150 .
20100603070342 13306.097  3881.118 55830.127 .
20100603070343 13306.060  3881.077 55830.128 .
20100603070344 13306.113  3881.101 55830.161 .
20100603070345 13306.114  3881.098 55830.168 .
20100603070346 13306.164  3881.062 55830.174 .
20100603070347 13306.206  3881.091 55830.137 .
20100603070348 13306.212  3881.065 55830.184 .
20100603070349 13306.320  3881.012 55830.200 .
20100603070350 13306.317  3881.097 55830.166 .
20100603070351 13306.357  3881.113 55830.175 .
20100603070352 13306.349  3881.039 55830.180 .
20100603070353 13306.324  3881.029 55830.245 .
20100603070354 13306.302  3881.029 55830.204 .
20100603070355 13306.381  3881.045 55830.247 .
20100603070356 13306.393  3881.007 55830.190 .
20100603070357 13306.356  3881.032 55830.154 .
20100603070358 13306.395  3880.995 55830.172 .
20100603070359 13306.455  3881.013 55830.297 .
20100603070400 13306.451  3881.002 55830.244 .
20100603070401 13306.470  3880.973 55830.232 .
20100603070402 13306.405  3880.976 55830.263 .
20100603070403 13306.464  3880.968 55830.275 .
20100603070404 13306.474  3880.969 55830.287 .
20100603070405 13306.429  3880.935 55830.264 .
20100603070406 13306.452  3880.947 55830.285 .
20100603070407 13306.422  3880.994 55830.295 .
20100603070408 13306.443  3881.053 55830.232 .
20100603070409 13306.472  3880.994 55830.266 .
20100603070410 13306.478  3881.007 55830.297 .
20100603070411 13306.492  3881.021 55830.364 .
20100603070412 13306.506  3880.960 55830.345 .
20100603070413 13306.480  3881.033 55830.376 .
20100603070414 13306.521  3881.016 55830.356 .
20100603070415 13306.532  3880.966 55830.379 .
20100603070416 13306.520  3881.022 55830.399 .
20100603070417 13306.502  3880.971 55830.383 .
20100603070418 13306.513  3880.945 55830.395 .
20100603070419 13306.524  3881.001 55830.410 .
20100603070420 13306.520  3880.976 55830.413 .
20100603070421 13306.523  3880.996 55830.440 .
20100603070422 13306.523  3880.971 55830.413 .
20100603070423 13306.544  3880.999 55830.451 .
20100603070424 13306.601  3880.962 55830.432 .
20100603070425 13306.517  3880.883 55830.428 .
20100603070426 13306.552  3880.931 55830.464 .
20100603070427 13306.596  3880.953 55830.459 .
20100603070428 13306.586  3880.922 55830.471 .
20100603070429 13306.602  3880.917 55830.470 .
20100603070430 13306.604  3880.931 55830.497 .
20100603070431 13306.611  3880.876 55830.512 .
20100603070432 13306.600  3880.898 55830.464 .
20100603070433 13306.626  3880.917 55830.483 .
20100603070434 13306.598  3880.935 55830.519 .
20100603070435 13306.555  3880.899 55830.470 .
20100603070436 13306.590  3880.842 55830.500 .
20100603070437 13306.591  3880.860 55830.541 .
20100603070438 13306.604  3880.854 55830.595 .
20100603070439 13306.571  3880.845 55830.591 .
20100603070440 13306.610  3880.830 55830.635 .
20100603070441 13306.624  3880.885 55830.628 .
20100603070442 13306.620  3880.837 55830.623 .
20100603070443 13306.660  3880.856 55830.616 .
20100603070444 13306.653  3880.862 55830.634 .
20100603070445 13306.655  3880.857 55830.625 .
20100603070446 13306.686  3880.839 55830.600 .
20100603070447 13306.675  3880.878 55830.628 .
20100603070448 13306.682  3880.872 55830.632 .
20100603070449 13306.648  3880.854 55830.614 .
20100603070450 13306.646  3880.850 55830.647 .
20100603070451 13306.682  3880.913 55830.689 .
20100603070452 13306.709  3880.924 55830.687 .
20100603070453 13306.650  3880.918 55830.664 .
20100603070454 13306.700  3880.889 55830.652 .
20100603070455 13306.655  3880.891 55830.634 .
20100603070456 13306.695  3880.886 55830.662 .
20100603070457 13306.676  3880.918 55830.659 .
20100603070458 13306.661  3880.903 55830.687 .
20100603070459 13306.635  3880.939 55830.673 .
20100603070500 13306.684  3880.945 55830.664 .
20100603070501 13306.635  3880.934 55830.632 .
20100603070502 13306.644  3880.952 55830.659 .
20100603070503 13306.624  3880.930 55830.707 .
20100603070504 13306.614  3880.971 55830.697 .
20100603070505 13306.653  3880.996 55830.648 .
20100603070506 13306.686  3881.001 55830.713 .
20100603070507 13306.651  3880.968 55830.668 .
20100603070508 13306.637  3881.043 55830.698 .
20100603070509 13306.654  3881.039 55830.686 .
20100603070510 13306.666  3881.052 55830.694 .
20100603070511 13306.660  3881.059 55830.719 .
20100603070512 13306.704  3881.079 55830.685 .
20100603070513 13306.674  3881.116 55830.718 .
20100603070514 13306.675  3881.125 55830.722 .
20100603070515 13306.695  3881.142 55830.750 .
20100603070516 13306.688  3881.160 55830.764 .
20100603070517 13306.676  3881.118 55830.819 .
20100603070518 13306.770  3881.090 55830.818 .
20100603070519 13306.802  3881.205 55830.759 .
20100603070520 13306.747  3881.139 55830.740 .
20100603070521 13306.783  3881.104 55830.797 .
20100603070522 13306.812  3881.159 55830.807 .
20100603070523 13306.851  3881.148 55830.771 .
20100603070524 13306.773  3881.161 55830.770 .
20100603070525 13306.824  3881.113 55830.780 .
20100603070526 13306.842  3881.187 55830.793 .
20100603070527 13306.835  3881.157 55830.805 .
20100603070528 13306.834  3881.212 55830.816 .
20100603070529 13306.816  3881.202 55830.799 .
20100603070530 13306.844  3881.188 55830.778 .
20100603070531 13306.901  3881.167 55830.788 .
20100603070532 13306.926  3881.155 55830.738 .
20100603070533 13306.904  3881.154 55830.804 .
20100603070534 13306.893  3881.157 55830.749 .
20100603070535 13306.957  3881.191 55830.760 .
20100603070536 13306.976  3881.174 55830.757 .
20100603070537 13306.971  3881.244 55830.772 .
20100603070538 13306.942  3881.199 55830.759 .
20100603070539 13307.001  3881.224 55830.774 .
20100603070540 13306.999  3881.247 55830.742 .
20100603070541 13307.065  3881.298 55830.785 .
20100603070542 13307.009  3881.270 55830.787 .
20100603070543 13306.997  3881.207 55830.831 .
20100603070544 13307.037  3881.246 55830.799 .
20100603070545 13307.027  3881.222 55830.794 .
20100603070546 13306.993  3881.190 55830.769 .
20100603070547 13307.019  3881.179 55830.765 .
20100603070548 13307.010  3881.179 55830.809 .
20100603070549 13307.005  3881.171 55830.785 .
20100603070550 13306.993  3881.145 55830.777 .
20100603070551 13306.975  3881.223 55830.776 .
20100603070552 13306.946  3881.253 55830.783 .
20100603070553 13306.923  3881.249 55830.856 .
20100603070554 13306.869  3881.238 55830.816 .
20100603070555 13306.854  3881.179 55830.794 .
20100603070556 13306.888  3881.219 55830.843 .
20100603070557 13306.829  3881.237 55830.825 .
20100603070558 13306.840  3881.245 55830.807 .
20100603070559 13306.729  3881.177 55830.827 .
20100603070600 13306.772  3881.247 55830.828 .
20100603070601 13306.746  3881.309 55830.855 .
20100603070602 13306.679  3881.248 55830.851 .
20100603070603 13306.657  3881.297 55830.828 .
20100603070604 13306.668  3881.403 55830.883 .
20100603070605 13306.687  3881.361 55830.829 .
20100603070606 13306.654  3881.350 55830.844 .
20100603070607 13306.646  3881.355 55830.840 .
20100603070608 13306.606  3881.394 55830.846 .
20100603070609 13306.584  3881.385 55830.875 .
20100603070610 13306.623  3881.381 55830.865 .
20100603070611 13306.634  3881.400 55830.901 .
20100603070612 13306.573  3881.449 55830.915 .
20100603070613 13306.604  3881.546 55830.942 .
20100603070614 13306.578  3881.455 55830.906 .
20100603070615 13306.572  3881.491 55830.909 .
20100603070616 13306.574  3881.557 55830.942 .
20100603070617 13306.580  3881.561 55830.917 .
20100603070618 13306.548  3881.566 55830.920 .
20100603070619 13306.555  3881.569 55830.896 .
20100603070620 13306.564  3881.622 55830.904 .
20100603070621 13306.539  3881.670 55830.956 .
20100603070622 13306.560  3881.679 55830.903 .
20100603070623 13306.584  3881.739 55830.930 .
20100603070624 13306.554  3881.801 55830.904 .
20100603070625 13306.526  3881.811 55830.924 .
20100603070626 13306.523  3881.813 55830.867 .
20100603070627 13306.588  3881.914 55830.938 .
20100603070628 13306.576  3881.984 55830.937 .
20100603070629 13306.601  3882.025 55830.940 .
20100603070630 13306.567  3882.053 55830.949 .
20100603070631 13306.608  3882.074 55830.943 .
20100603070632 13306.532  3882.125 55830.972 .
20100603070633 13306.535  3882.175 55830.965 .
20100603070634 13306.616  3882.191 55830.955 .
20100603070635 13306.631  3882.244 55830.951 .
20100603070636 13306.633  3882.254 55830.989 .
20100603070637 13306.644  3882.340 55831.039 .
20100603070638 13306.649  3882.382 55830.973 .
20100603070639 13306.692  3882.433 55831.006 .
20100603070640 13306.658  3882.439 55830.995 .
20100603070641 13306.698  3882.493 55830.953 .
20100603070642 13306.672  3882.536 55831.003 .
20100603070643 13306.673  3882.558 55830.987 .
20100603070644 13306.720  3882.576 55830.985 .
20100603070645 13306.718  3882.575 55831.013 .
20100603070646 13306.683  3882.685 55831.024 .
20100603070647 13306.648  3882.642 55831.006 .
20100603070648 13306.723  3882.693 55831.004 .
20100603070649 13306.782  3882.722 55830.991 .
20100603070650 13306.773  3882.714 55830.982 .
20100603070651 13306.734  3882.800 55831.006 .
20100603070652 13306.713  3882.827 55830.968 .
20100603070653 13306.730  3882.828 55831.020 .
20100603070654 13306.737  3882.858 55831.014 .
20100603070655 13306.750  3882.861 55831.026 .
20100603070656 13306.827  3882.921 55831.021 .
20100603070657 13306.830  3882.861 55831.007 .
20100603070658 13306.834  3882.952 55831.050 .
20100603070659 13306.853  3882.960 55831.001 .
20100603070700 13306.909  3883.005 55830.997 .
20100603070701 13306.908  3883.017 55830.972 .
20100603070702 13306.869  3882.983 55830.994 .
20100603070703 13306.925  3882.957 55831.046 .
20100603070704 13306.936  3882.986 55831.053 .
20100603070705 13306.928  3882.963 55831.026 .
20100603070706 13306.920  3882.961 55830.990 .
20100603070707 13306.987  3883.003 55831.046 .
20100603070708 13306.988  3882.985 55831.053 .
20100603070709 13306.969  3882.988 55831.035 .
20100603070710 13307.009  3883.010 55831.018 .
20100603070711 13306.980  3882.998 55831.011 .
20100603070712 13307.046  3883.003 55831.021 .
20100603070713 13307.063  3882.995 55831.029 .
20100603070714 13307.045  3882.981 55831.018 .
20100603070715 13307.075  3883.026 55831.038 .
20100603070716 13307.102  3883.018 55831.037 .
20100603070717 13307.091  3882.970 55830.979 .
20100603070718 13307.165  3883.014 55830.984 .
20100603070719 13307.120  3883.017 55831.002 .
20100603070720 13307.049  3883.016 55831.030 .
20100603070721 13307.127  3883.045 55831.058 .
20100603070722 13307.134  3883.080 55831.028 .
20100603070723 13307.176  3883.130 55831.013 .
20100603070724 13307.154  3883.097 55831.037 .
20100603070725 13307.202  3883.128 55831.031 .
20100603070726 13307.181  3883.148 55831.019 .
20100603070727 13307.178  3883.158 55831.022 .
20100603070728 13307.221  3883.177 55831.035 .
20100603070729 13307.274  3883.208 55831.064 .
20100603070730 13307.238  3883.280 55831.011 .
20100603070731 13307.264  3883.296 55831.016 .
20100603070732 13307.289  3883.320 55831.016 .
20100603070733 13307.283  3883.261 55830.987 .
20100603070734 13307.321  3883.338 55830.980 .
20100603070735 13307.362  3883.402 55831.010 .
20100603070736 13307.390  3883.438 55830.994 .
20100603070737 13307.353  3883.437 55831.016 .
20100603070738 13307.394  3883.486 55831.014 .
20100603070739 13307.416  3883.429 55831.040 .
20100603070740 13307.414  3883.474 55831.045 .
20100603070741 13307.512  3883.482 55831.038 .
20100603070742 13307.496  3883.483 55831.036 .
20100603070743 13307.490  3883.510 55831.029 .
20100603070744 13307.559  3883.561 55831.056 .
20100603070745 13307.560  3883.526 55831.070 .
20100603070746 13307.556  3883.488 55831.033 .
20100603070747 13307.648  3883.584 55831.015 .
20100603070748 13307.645  3883.614 55831.035 .
20100603070749 13307.664  3883.601 55831.076 .
20100603070750 13307.673  3883.548 55831.032 .
20100603070751 13307.731  3883.612 55831.062 .
20100603070752 13307.765  3883.581 55831.085 .
20100603070753 13307.767  3883.591 55831.091 .
20100603070754 13307.762  3883.568 55831.024 .
20100603070755 13307.823  3883.550 55831.038 .
20100603070756 13307.908  3883.645 55831.066 .
20100603070757 13307.889  3883.631 55831.035 .
20100603070758 13308.023  3883.642 55831.067 .
20100603070759 13307.976  3883.647 55831.056 .
20100603070800 13308.041  3883.614 55831.072 .
20100603070801 13308.084  3883.580 55831.047 .
20100603070802 13308.077  3883.577 55831.061 .
20100603070803 13308.137  3883.600 55831.006 .
20100603070804 13308.188  3883.550 55831.054 .
20100603070805 13308.245  3883.609 55831.078 .
20100603070806 13308.248  3883.543 55831.032 .
20100603070807 13308.261  3883.525 55831.065 .
20100603070808 13308.310  3883.498 55831.014 .
20100603070809 13308.396  3883.509 55831.048 .
20100603070810 13308.420  3883.426 55831.064 .
20100603070811 13308.388  3883.438 55831.022 .
20100603070812 13308.433  3883.417 55831.096 .
20100603070813 13308.441  3883.423 55831.107 .
20100603070814 13308.454  3883.479 55831.060 .
20100603070815 13308.476  3883.451 55831.080 .
20100603070816 13308.414  3883.368 55831.050 .
20100603070817 13308.443  3883.354 55831.010 .
20100603070818 13308.454  3883.395 55831.034 .
20100603070819 13308.468  3883.355 55831.019 .
20100603070820 13308.462  3883.303 55830.980 .
20100603070821 13308.517  3883.327 55831.019 .
20100603070822 13308.466  3883.263 55831.024 .
20100603070823 13308.532  3883.310 55831.009 .
20100603070824 13308.480  3883.348 55831.015 .
20100603070825 13308.512  3883.360 55830.989 .
20100603070826 13308.533  3883.364 55830.984 .
20100603070827 13308.545  3883.349 55831.002 .
20100603070828 13308.534  3883.321 55830.969 .
20100603070829 13308.620  3883.347 55830.964 .
20100603070830 13308.632  3883.370 55830.971 .
20100603070831 13308.636  3883.387 55830.966 .
20100603070832 13308.604  3883.378 55830.926 .
20100603070833 13308.637  3883.403 55830.945 .
20100603070834 13308.668  3883.377 55830.923 .
20100603070835 13308.659  3883.421 55830.962 .
20100603070836 13308.720  3883.438 55830.904 .
20100603070837 13308.765  3883.458 55830.902 .
20100603070838 13308.763  3883.475 55830.931 .
20100603070839 13308.814  3883.491 55830.918 .
20100603070840 13308.813  3883.480 55830.916 .
20100603070841 13308.832  3883.527 55830.932 .
20100603070842 13308.865  3883.572 55830.932 .
20100603070843 13308.887  3883.569 55830.874 .
20100603070844 13308.910  3883.576 55830.929 .
20100603070845 13308.998  3883.599 55830.921 .
20100603070846 13309.000  3883.608 55830.878 .
20100603070847 13309.039  3883.695 55830.878 .
20100603070848 13309.090  3883.649 55830.859 .
20100603070849 13309.093  3883.701 55830.857 .
20100603070850 13309.162  3883.704 55830.839 .
20100603070851 13309.209  3883.716 55830.813 .
20100603070852 13309.252  3883.661 55830.815 .
20100603070853 13309.292  3883.712 55830.808 .
20100603070854 13309.338  3883.770 55830.826 .
20100603070855 13309.354  3883.774 55830.781 .
20100603070856 13309.436  3883.787 55830.838 .
20100603070857 13309.478  3883.817 55830.830 .
20100603070858 13309.485  3883.768 55830.796 .
20100603070859 13309.531  3883.801 55830.818 .
20100603070900 13309.564  3883.831 55830.802 .
20100603070901 13309.608  3883.764 55830.818 .
20100603070902 13309.698  3883.768 55830.801 .
20100603070903 13309.751  3883.759 55830.797 .
20100603070904 13309.710  3883.766 55830.825 .
20100603070905 13309.790  3883.758 55830.818 .
20100603070906 13309.838  3883.764 55830.845 .
20100603070907 13309.886  3883.745 55830.861 .
20100603070908 13309.880  3883.760 55830.764 .
20100603070909 13309.950  3883.774 55830.801 .
20100603070910 13309.960  3883.772 55830.767 .
20100603070911 13309.942  3883.787 55830.782 .
20100603070912 13310.053  3883.799 55830.741 .
20100603070913 13310.050  3883.794 55830.772 .
20100603070914 13310.048  3883.816 55830.735 .
20100603070915 13310.152  3883.767 55830.771 .
20100603070916 13310.131  3883.805 55830.768 .
20100603070917 13310.163  3883.816 55830.737 .
20100603070918 13310.240  3883.785 55830.765 .
20100603070919 13310.295  3883.822 55830.815 .
20100603070920 13310.363  3883.745 55830.728 .
20100603070921 13310.337  3883.726 55830.710 .
20100603070922 13310.407  3883.707 55830.728 .
20100603070923 13310.449  3883.717 55830.753 .
20100603070924 13310.422  3883.768 55830.694 .
20100603070925 13310.456  3883.737 55830.733 .
20100603070926 13310.567  3883.687 55830.758 .
20100603070927 13310.546  3883.651 55830.692 .
20100603070928 13310.613  3883.617 55830.711 .
20100603070929 13310.644  3883.661 55830.731 .
20100603070930 13310.682  3883.621 55830.714 .
20100603070931 13310.693  3883.680 55830.718 .
20100603070932 13310.743  3883.576 55830.728 .
20100603070933 13310.790  3883.556 55830.733 .
20100603070934 13310.788  3883.587 55830.744 .
20100603070935 13310.807  3883.547 55830.751 .
20100603070936 13310.870  3883.519 55830.768 .
20100603070937 13310.899  3883.500 55830.763 .
20100603070938 13310.885  3883.507 55830.766 .
20100603070939 13310.943  3883.548 55830.737 .
20100603070940 13310.948  3883.492 55830.709 .
20100603070941 13311.002  3883.553 55830.735 .
20100603070942 13311.033  3883.557 55830.726 .
20100603070943 13311.062  3883.556 55830.723 .
20100603070944 13311.108  3883.558 55830.727 .
20100603070945 13311.133  3883.551 55830.704 .
20100603070946 13311.140  3883.524 55830.705 .
20100603070947 13311.169  3883.561 55830.739 .
20100603070948 13311.163  3883.587 55830.737 .
20100603070949 13311.203  3883.602 55830.734 .
20100603070950 13311.248  3883.655 55830.761 .
20100603070951 13311.304  3883.647 55830.782 .
20100603070952 13311.244  3883.671 55830.766 .
20100603070953 13311.291  3883.675 55830.765 .
20100603070954 13311.272  3883.694 55830.776 .
20100603070955 13311.292  3883.672 55830.754 .
20100603070956 13311.294  3883.725 55830.781 .
20100603070957 13311.315  3883.782 55830.802 .
20100603070958 13311.317  3883.777 55830.761 .
20100603070959 13311.379  3883.746 55830.795 .
20100603071000 13311.369  3883.802 55830.831 .
20100603071001 13311.380  3883.811 55830.811 .
20100603071002 13311.400  3883.823 55830.801 .
20100603071003 13311.348  3883.833 55830.805 .
20100603071004 13311.374  3883.874 55830.797 .
20100603071005 13311.426  3883.872 55830.815 .
20100603071006 13311.394  3883.867 55830.802 .
20100603071007 13311.396  3883.910 55830.834 .
20100603071008 13311.380  3883.897 55830.830 .
20100603071009 13311.383  3883.886 55830.818 .
20100603071010 13311.412  3883.999 55830.866 .
20100603071011 13311.349  3883.928 55830.824 .
20100603071012 13311.331  3883.978 55830.821 .
20100603071013 13311.357  3883.950 55830.833 .
20100603071014 13311.305  3883.952 55830.823 .
20100603071015 13311.317  3883.945 55830.806 .
20100603071016 13311.347  3883.952 55830.842 .
20100603071017 13311.348  3883.966 55830.823 .
20100603071018 13311.324  3883.986 55830.804 .
20100603071019 13311.354  3883.982 55830.821 .
20100603071020 13311.331  3883.940 55830.887 .
20100603071021 13311.287  3884.051 55830.870 .
20100603071022 13311.264  3883.959 55830.856 .
20100603071023 13311.266  3883.947 55830.862 .
20100603071024 13311.294  3883.929 55830.856 .
20100603071025 13311.308  3883.934 55830.828 .
20100603071026 13311.277  3883.957 55830.819 .
20100603071027 13311.200  3883.975 55830.858 .
20100603071028 13311.258  3883.897 55830.835 .
20100603071029 13311.238  3883.945 55830.850 .
20100603071030 13311.183  3883.922 55830.847 .
20100603071031 13311.168  3883.975 55830.848 .
20100603071032 13311.158  3883.915 55830.872 .
20100603071033 13311.164  3883.996 55830.868 .
20100603071034 13311.164  3884.008 55830.843 .
20100603071035 13311.140  3883.995 55830.807 .
20100603071036 13311.130  3883.981 55830.847 .
20100603071037 13311.095  3884.029 55830.835 .
20100603071038 13311.114  3884.043 55830.833 .
20100603071039 13311.072  3884.093 55830.817 .
20100603071040 13311.065  3884.108 55830.784 .
20100603071041 13311.084  3884.172 55830.805 .
20100603071042 13311.080  3884.163 55830.790 .
20100603071043 13311.090  3884.206 55830.816 .
20100603071044 13311.084  3884.238 55830.791 .
20100603071045 13311.058  3884.256 55830.786 .
20100603071046 13311.046  3884.282 55830.762 .
20100603071047 13311.039  3884.335 55830.804 .
20100603071048 13311.031  3884.414 55830.815 .
20100603071049 13310.985  3884.417 55830.776 .
20100603071050 13311.023  3884.406 55830.771 .
20100603071051 13310.994  3884.442 55830.788 .
20100603071052 13310.946  3884.480 55830.742 .
20100603071053 13310.954  3884.520 55830.779 .
20100603071054 13310.950  3884.611 55830.762 .
20100603071055 13310.923  3884.609 55830.738 .
20100603071056 13310.903  3884.639 55830.738 .
20100603071057 13310.895  3884.641 55830.739 .
20100603071058 13310.902  3884.757 55830.730 .
20100603071059 13310.891  3884.809 55830.726 .
20100603071100 13310.828  3884.753 55830.714 .
20100603071101 13310.836  3884.826 55830.721 .
20100603071102 13310.836  3884.930 55830.739 .
20100603071103 13310.821  3884.924 55830.691 .
20100603071104 13310.838  3884.992 55830.704 .
20100603071105 13310.818  3884.938 55830.695 .
20100603071106 13310.831  3885.043 55830.699 .
20100603071107 13310.808  3885.035 55830.656 .
20100603071108 13310.806  3885.085 55830.707 .
20100603071109 13310.826  3885.111 55830.667 .
20100603071110 13310.818  3885.226 55830.636 .
20100603071111 13310.834  3885.227 55830.656 .
20100603071112 13310.861  3885.260 55830.608 .
20100603071113 13310.845  3885.237 55830.616 .
20100603071114 13310.854  3885.285 55830.632 .
20100603071115 13310.873  3885.239 55830.604 .
20100603071116 13310.854  3885.298 55830.590 .
20100603071117 13310.859  3885.317 55830.564 .
20100603071118 13310.833  3885.338 55830.557 .
20100603071119 13310.849  3885.392 55830.561 .
20100603071120 13310.860  3885.390 55830.543 .
20100603071121 13310.838  3885.422 55830.500 .
20100603071122 13310.868  3885.398 55830.569 .
20100603071123 13310.888  3885.410 55830.546 .
20100603071124 13310.859  3885.382 55830.512 .
20100603071125 13310.877  3885.469 55830.564 .
20100603071126 13310.845  3885.428 55830.533 .
20100603071127 13310.812  3885.471 55830.485 .
20100603071128 13310.837  3885.438 55830.494 .
20100603071129 13310.851  3885.424 55830.440 .
20100603071130 13310.872  3885.420 55830.443 .
20100603071131 13310.862  3885.388 55830.465 .
20100603071132 13310.855  3885.397 55830.405 .
20100603071133 13310.834  3885.378 55830.366 .
20100603071134 13310.830  3885.355 55830.409 .
20100603071135 13310.875  3885.373 55830.425 .
20100603071136 13310.814  3885.399 55830.415 .
20100603071137 13310.772  3885.378 55830.341 .
20100603071138 13310.726  3885.300 55830.354 .
20100603071139 13310.772  3885.309 55830.383 .
20100603071140 13310.743  3885.375 55830.396 .
20100603071141 13310.742  3885.296 55830.346 .
20100603071142 13310.697  3885.237 55830.322 .
20100603071143 13310.672  3885.201 55830.332 .
20100603071144 13310.668  3885.175 55830.313 .
20100603071145 13310.659  3885.136 55830.294 .
20100603071146 13310.600  3885.076 55830.287 .
20100603071147 13310.654  3885.059 55830.213 .
20100603071148 13310.590  3885.038 55830.255 .
20100603071149 13310.666  3884.956 55830.243 .
20100603071150 13310.631  3884.987 55830.167 .
20100603071151 13310.621  3884.907 55830.195 .
20100603071152 13310.575  3884.859 55830.200 .
20100603071153 13310.595  3884.851 55830.189 .
20100603071154 13310.546  3884.787 55830.159 .
20100603071155 13310.558  3884.760 55830.158 .
20100603071156 13310.578  3884.689 55830.128 .
20100603071157 13310.583  3884.703 55830.114 .
20100603071158 13310.566  3884.587 55830.107 .
20100603071159 13310.525  3884.563 55830.102 .
20100603071200 13310.545  3884.542 55830.136 .
20100603071201 13310.504  3884.470 55830.092 .
20100603071202 13310.588  3884.392 55830.047 .
20100603071203 13310.481  3884.377 55830.044 .
20100603071204 13310.520  3884.299 55830.045 .
20100603071205 13310.482  3884.269 55830.061 .
20100603071206 13310.417  3884.310 55830.023 .
20100603071207 13310.415  3884.224 55830.002 .
20100603071208 13310.398  3884.173 55829.981 .
20100603071209 13310.391  3884.175 55829.963 .
20100603071210 13310.366  3884.143 55829.959 .
20100603071211 13310.309  3884.057 55829.944 .
20100603071212 13310.307  3884.086 55829.957 .
20100603071213 13310.345  3884.079 55829.921 .
20100603071214 13310.324  3884.002 55829.916 .
20100603071215 13310.291  3883.985 55829.889 .
20100603071216 13310.281  3883.920 55829.869 .
20100603071217 13310.255  3883.907 55829.839 .
20100603071218 13310.235  3883.863 55829.858 .
20100603071219 13310.268  3883.931 55829.864 .
20100603071220 13310.192  3883.816 55829.833 .
20100603071221 13310.270  3883.906 55829.788 .
20100603071222 13310.293  3883.857 55829.793 .
20100603071223 13310.288  3883.833 55829.759 .
20100603071224 13310.268  3883.824 55829.785 .
20100603071225 13310.309  3883.815 55829.773 .
20100603071226 13310.254  3883.896 55829.773 .
20100603071227 13310.304  3883.847 55829.776 .
20100603071228 13310.350  3883.799 55829.770 .
20100603071229 13310.321  3883.797 55829.767 .
20100603071230 13310.351  3883.838 55829.729 .
20100603071231 13310.344  3883.881 55829.757 .
20100603071232 13310.360  3883.832 55829.726 .
20100603071233 13310.377  3883.774 55829.734 .
20100603071234 13310.381  3883.820 55829.715 .
20100603071235 13310.460  3883.831 55829.729 .
20100603071236 13310.460  3883.795 55829.696 .
20100603071237 13310.486  3883.782 55829.677 .
20100603071238 13310.508  3883.777 55829.678 .
20100603071239 13310.484  3883.778 55829.660 .
20100603071240 13310.440  3883.791 55829.675 .
20100603071241 13310.488  3883.789 55829.640 .
20100603071242 13310.532  3883.800 55829.641 .
20100603071243 13310.490  3883.815 55829.644 .
20100603071244 13310.466  3883.741 55829.640 .
20100603071245 13310.502  3883.778 55829.618 .
20100603071246 13310.547  3883.706 55829.655 .
20100603071247 13310.507  3883.707 55829.665 .
20100603071248 13310.528  3883.699 55829.652 .
20100603071249 13310.503  3883.710 55829.596 .
20100603071250 13310.514  3883.621 55829.604 .
20100603071251 13310.560  3883.636 55829.555 .
20100603071252 13310.562  3883.631 55829.564 .
20100603071253 13310.569  3883.577 55829.572 .
20100603071254 13310.615  3883.571 55829.581 .
20100603071255 13310.599  3883.556 55829.586 .
20100603071256 13310.573  3883.501 55829.570 .
20100603071257 13310.581  3883.478 55829.559 .
20100603071258 13310.606  3883.436 55829.547 .
20100603071259 13310.611  3883.449 55829.527 .
20100603071300 13310.590  3883.380 55829.505 .
20100603071301 13310.601  3883.342 55829.515 .
20100603071302 13310.669  3883.342 55829.525 .
20100603071303 13310.631  3883.296 55829.551 .
20100603071304 13310.627  3883.270 55829.538 .
20100603071305 13310.704  3883.233 55829.537 .
20100603071306 13310.663  3883.176 55829.544 .
20100603071307 13310.660  3883.161 55829.475 .
20100603071308 13310.637  3883.143 55829.449 .
20100603071309 13310.691  3883.097 55829.489 .
20100603071310 13310.688  3882.986 55829.463 .
20100603071311 13310.684  3882.984 55829.468 .
20100603071312 13310.685  3882.945 55829.485 .
20100603071313 13310.645  3882.893 55829.482 .
20100603071314 13310.721  3882.852 55829.473 .
20100603071315 13310.778  3882.803 55829.494 .
20100603071316 13310.771  3882.846 55829.478 .
20100603071317 13310.781  3882.777 55829.474 .
20100603071318 13310.772  3882.729 55829.433 .
20100603071319 13310.716  3882.673 55829.437 .
20100603071320 13310.823  3882.571 55829.402 .
20100603071321 13310.820  3882.598 55829.402 .
20100603071322 13310.861  3882.558 55829.400 .
20100603071323 13310.813  3882.512 55829.375 .
20100603071324 13310.831  3882.444 55829.395 .
20100603071325 13310.820  3882.414 55829.347 .
20100603071326 13310.839  3882.390 55829.304 .
20100603071327 13310.809  3882.410 55829.314 .
20100603071328 13310.826  3882.285 55829.326 .
20100603071329 13310.857  3882.254 55829.353 .
20100603071330 13310.849  3882.213 55829.363 .
20100603071331 13310.793  3882.217 55829.341 .
20100603071332 13310.801  3882.104 55829.277 .
20100603071333 13310.814  3882.147 55829.291 .
20100603071334 13310.773  3882.087 55829.271 .
20100603071335 13310.789  3882.020 55829.240 .
